400,1800,50,5,5,10,nan,nan,0.0
400,1800,50,5,10,5,0.57,0.55,0.6
400,1800,50,5,10,8,0.18,1.0,0.1
400,1800,50,5,10,10,0.18,1.0,0.1
400,1800,50,5,50,5,0.13,0.2,0.1
400,1800,50,5,50,8,nan,0.0,0.0
400,1800,50,5,50,10,nan,nan,0.0
400,1800,50,10,5,5,0.67,0.75,0.6
400,1800,50,10,5,8,0.43,0.75,0.3
400,1800,50,10,5,10,0.33,1.0,0.2
400,1800,50,10,10,5,0.47,0.57,0.4
400,1800,50,10,10,8,0.29,0.5,0.2
400,1800,50,10,10,10,0.18,1.0,0.1
400,1800,50,10,50,5,0.44,0.5,0.4
400,1800,50,10,50,8,nan,0.0,0.0
400,1800,50,10,50,10,nan,nan,0.0
400,1800,50,20,5,5,0.64,0.58,0.7
400,1800,50,20,5,8,0.47,0.57,0.4
400,1800,50,20,5,10,0.46,1.0,0.3
400,1800,50,20,10,5,0.63,0.67,0.6
400,1800,50,20,10,8,0.31,0.67,0.2
400,1800,50,20,10,10,nan,0.0,0.0
400,1800,50,20,50,5,0.44,0.5,0.4
400,1800,50,20,50,8,nan,0.0,0.0
400,1800,50,20,50,10,nan,nan,0.0
100,300,5,5,5,5,0.62,0.5,0.8
100,300,5,5,5,8,0.53,0.8,0.4
100,300,5,5,5,10,0.43,0.75,0.3
100,300,5,5,10,5,0.58,0.5,0.7
100,300,5,5,10,8,0.53,0.8,0.4
100,300,5,5,10,10,0.43,0.75,0.3
100,300,5,5,50,5,0.48,0.45,0.5
100,300,5,5,50,8,0.46,1.0,0.3
100,300,5,5,50,10,0.33,1.0,0.2
100,300,5,10,5,5,0.26,0.17,0.5
100,300,5,10,5,8,0.29,0.27,0.3
100,300,5,10,5,10,0.31,0.67,0.2
100,300,5,10,10,5,0.28,0.19,0.5
100,300,5,10,10,8,0.35,0.43,0.3
100,300,5,10,10,10,0.43,0.75,0.3
100,300,5,10,50,5,0.48,0.45,0.5
100,300,5,10,50,8,0.5,0.67,0.4
100,300,5,10,50,10,0.46,1.0,0.3
100,300,5,20,5,5,0.36,0.24,0.7
100,300,5,20,5,8,0.4,0.6,0.3
100,300,5,20,5,10,0.46,1.0,0.3
100,300,5,20,10,5,0.48,0.37,0.7
100,300,5,20,10,8,0.44,0.5,0.4
100,300,5,20,10,10,0.46,1.0,0.3
100,300,5,20,50,5,0.48,0.45,0.5
100,300,5,20,50,8,0.42,0.44,0.4
100,300,5,20,50,10,0.46,1.0,0.3
100,300,10,5,5,5,0.48,0.37,0.7
100,300,10,5,5,8,0.46,1.0,0.3
100,300,10,5,5,10,0.31,0.67,0.2
100,300,10,5,10,5,0.56,0.47,0.7
100,300,10,5,10,8,0.46,1.0,0.3
100,300,10,5,10,10,0.33,1.0,0.2
100,300,10,5,50,5,0.48,0.45,0.5
100,300,10,5,50,8,0.46,1.0,0.3
100,300,10,5,50,10,0.31,0.67,0.2
100,300,10,10,5,5,0.37,0.25,0.7
100,300,10,10,5,8,0.38,0.36,0.4
100,300,10,10,5,10,0.33,1.0,0.2
100,300,10,10,10,5,0.41,0.29,0.7
100,300,10,10,10,8,0.48,0.45,0.5
100,300,10,10,10,10,0.43,0.75,0.3
100,300,10,10,50,5,0.45,0.42,0.5
100,300,10,10,50,8,0.42,0.44,0.4
100,300,10,10,50,10,0.46,1.0,0.3
100,300,10,20,5,5,0.36,0.28,0.5
100,300,10,20,5,8,0.46,1.0,0.3
100,300,10,20,5,10,0.46,1.0,0.3
100,300,10,20,10,5,0.38,0.31,0.5
100,300,10,20,10,8,0.43,0.75,0.3
100,300,10,20,10,10,0.46,1.0,0.3
100,300,10,20,50,5,0.48,0.45,0.5
100,300,10,20,50,8,0.37,0.5,0.3
100,300,10,20,50,10,0.46,1.0,0.3
100,300,30,5,5,5,0.33,0.25,0.5
100,300,30,5,5,8,0.46,1.0,0.3
100,300,30,5,5,10,0.46,1.0,0.3
100,300,30,5,10,5,0.43,0.38,0.5
100,300,30,5,10,8,0.46,1.0,0.3
100,300,30,5,10,10,0.46,1.0,0.3
100,300,30,5,50,5,0.48,0.45,0.5
100,300,30,5,50,8,0.46,1.0,0.3
100,300,30,5,50,10,0.46,1.0,0.3
100,300,30,10,5,5,0.37,0.25,0.7
100,300,30,10,5,8,0.37,0.5,0.3
100,300,30,10,5,10,0.33,1.0,0.2
100,300,30,10,10,5,0.4,0.33,0.5
100,300,30,10,10,8,0.47,0.57,0.4
100,300,30,10,10,10,0.43,0.75,0.3
100,300,30,10,50,5,0.48,0.45,0.5
